"Age, total";"Total";"Herning";"Portugal";39
"Age, total";"Total";"Herning";"Romania";876
"Age, total";"Total";"Herning";"Russia";139
"Age, total";"Total";"Herning";"San Marino";0
"Age, total";"Total";"Herning";"Switzerland";12
"Age, total";"Total";"Herning";"Serbia";26
"Age, total";"Total";"Herning";"Serbia and Montenegro";8
"Age, total";"Total";"Herning";"Slovakia";78
"Age, total";"Total";"Herning";"Slovenia";9
"Age, total";"Total";"Herning";"Soviet Union";1
"Age, total";"Total";"Herning";"Spain";68
"Age, total";"Total";"Herning";"United Kingdom";110
"Age, total";"Total";"Herning";"Sweden";94
"Age, total";"Total";"Herning";"Czech Republic";41
"Age, total";"Total";"Herning";"Czechoslovakia";3
"Age, total";"Total";"Herning";"Turkey";294
"Age, total";"Total";"Herning";"Germany";204
"Age, total";"Total";"Herning";"Ukraine";987
"Age, total";"Total";"Herning";"Hungary";67
"Age, total";"Total";"Herning";"Vatican City State";0
"Age, total";"Total";"Herning";"Austria";16
"Age, total";"Total";"Herning";"Europe not stated";0
"Age, total";"Total";"Herning";"Algeria";1
"Age, total";"Total";"Herning";"Angola";0
"Age, total";"Total";"Herning";"Benin";0
"Age, total";"Total";"Herning";"Botswana";0
"Age, total";"Total";"Herning";"Burkina Faso";0
"Age, total";"Total";"Herning";"Burundi";0
"Age, total";"Total";"Herning";"Cameroon";0
"Age, total";"Total";"Herning";"Central African Republic";0
"Age, total";"Total";"Herning";"Comoros";0
"Age, total";"Total";"Herning";"Congo, Democratic Republic";71
"Age, total";"Total";"Herning";"Congo, Republic";1
"Age, total";"Total";"Herning";"Djibouti";0
"Age, total";"Total";"Herning";"Egypt";3
"Age, total";"Total";"Herning";"Ivory Coast";0
"Age, total";"Total";"Herning";"Eritrea";150
"Age, total";"Total";"Herning";"Eswantini";1
"Age, total";"Total";"Herning";"Ethiopia";8
"Age, total";"Total";"Herning";"Gabon";0
"Age, total";"Total";"Herning";"Gambia, The";3
"Age, total";"Total";"Herning";"Ghana";11
"Age, total";"Total";"Herning";"Guinea";1
"Age, total";"Total";"Herning";"Guinea-Bissau";0
"Age, total";"Total";"Herning";"Cape Verde";0
"Age, total";"Total";"Herning";"Kenya";16
"Age, total";"Total";"Herning";"Lesotho";0
"Age, total";"Total";"Herning";"Liberia";0
"Age, total";"Total";"Herning";"Libya";0
"Age, total";"Total";"Herning";"Madagascar";2
"Age, total";"Total";"Herning";"Malawi";5
"Age, total";"Total";"Herning";"Mali";0
"Age, total";"Total";"Herning";"Morocco";11
"Age, total";"Total";"Herning";"Mauritania";0
"Age, total";"Total";"Herning";"Mauritius";0
"Age, total";"Total";"Herning";"Mozambique";1
"Age, total";"Total";"Herning";"Namibia";0
"Age, total";"Total";"Herning";"Niger";0
"Age, total";"Total";"Herning";"Nigeria";9
"Age, total";"Total";"Herning";"Reunion";0
"Age, total";"Total";"Herning";"Rwanda";3
"Age, total";"Total";"Herning";"Sao Tome and Principe";0
"Age, total";"Total";"Herning";"Senegal";0
"Age, total";"Total";"Herning";"Seychelles";0
"Age, total";"Total";"Herning";"Sierra Leone";2
"Age, total";"Total";"Herning";"Saint Helena";0
"Age, total";"Total";"Herning";"Somalia";229
"Age, total";"Total";"Herning";"Spanish territories in Africa";0
"Age, total";"Total";"Herning";"Sudan";15
"Age, total";"Total";"Herning";"South Africa";7
"Age, total";"Total";"Herning";"South Sudan";3
"Age, total";"Total";"Herning";"Southwest Africa";0
"Age, total";"Total";"Herning";"Tanzania";9
"Age, total";"Total";"Herning";"Chad";0
"Age, total";"Total";"Herning";"Togo";0
"Age, total";"Total";"Herning";"Tunisia";5
"Age, total";"Total";"Herning";"Uganda";23
"Age, total";"Total";"Herning";"Zambia";7
"Age, total";"Total";"Herning";"Zimbabwe";2
"Age, total";"Total";"Herning";"Equatorial Guinea";0
"Age, total";"Total";"Herning";"Africa not stated";0
"Age, total";"Total";"Herning";"Canada";13
"Age, total";"Total";"Herning";"USA";55
"Age, total";"Total";"Herning";"North America not stated";0
"Age, total";"Total";"Herning";"Antigua and Barbuda";0
"Age, total";"Total";"Herning";"Argentina";8
"Age, total";"Total";"Herning";"Aruba";0
"Age, total";"Total";"Herning";"Bahamas";0
"Age, total";"Total";"Herning";"Barbados";0
"Age, total";"Total";"Herning";"Belize";0
"Age, total";"Total";"Herning";"Bermuda";0
"Age, total";"Total";"Herning";"Bolivia";2
"Age, total";"Total";"Herning";"Brazil";54
"Age, total";"Total";"Herning";"British West Indies";0
"Age, total";"Total";"Herning";"Chile";2
"Age, total";"Total";"Herning";"Colombia";4
"Age, total";"Total";"Herning";"Costa Rica";1
"Age, total";"Total";"Herning";"Cuba";5
"Age, total";"Total";"Herning";"Curacao";0
"Age, total";"Total";"Herning";"Dominica";0
"Age, total";"Total";"Herning";"Dominican Republic";0
"Age, total";"Total";"Herning";"Ecuador";0
"Age, total";"Total";"Herning";"El Salvador";0
"Age, total";"Total";"Herning";"Falkland Islands";0
"Age, total";"Total";"Herning";"French Guiana";0
"Age, total";"Total";"Herning";"French West Indies";0
"Age, total";"Total";"Herning";"Grenada";0
"Age, total";"Total";"Herning";"Guadeloupe";0
"Age, total";"Total";"Herning";"Guatemala";0
"Age, total";"Total";"Herning";"Guyana";0
"Age, total";"Total";"Herning";"Haiti";0
"Age, total";"Total";"Herning";"Honduras";1
"Age, total";"Total";"Herning";"Jamaica";0
"Age, total";"Total";"Herning";"Martinique";0
"Age, total";"Total";"Herning";"Mexico";8
"Age, total";"Total";"Herning";"Nauru";0
"Age, total";"Total";"Herning";"Netherlands Antilles";0
"Age, total";"Total";"Herning";"Nicaragua";1
"Age, total";"Total";"Herning";"Panama";1
"Age, total";"Total";"Herning";"Paraguay";1
"Age, total";"Total";"Herning";"Peru";11
"Age, total";"Total";"Herning";"Puerto Rico";0
"Age, total";"Total";"Herning";"Saint Kitts and Nevis";0
"Age, total";"Total";"Herning";"Saint Lucia";0
"Age, total";"Total";"Herning";"Saint Vincent and the Grenadines";0
"Age, total";"Total";"Herning";"Suriname";0
"Age, total";"Total";"Herning";"Trinidad and Tobago";0
"Age, total";"Total";"Herning";"Uruguay";0
"Age, total";"Total";"Herning";"Venezuela";2
"Age, total";"Total";"Herning";"West Indies";0
"Age, total";"Total";"Herning";"South and central America not stated";0
"Age, total";"Total";"Herning";"Abu Dhabi";0
"Age, total";"Total";"Herning";"Afghanistan";197
"Age, total";"Total";"Herning";"Armenia";13
"Age, total";"Total";"Herning";"Azerbaijan";2
"Age, total";"Total";"Herning";"Bahrain";0
"Age, total";"Total";"Herning";"Bangladesh";7
"Age, total";"Total";"Herning";"Bhutan";0
"Age, total";"Total";"Herning";"Brunei";0
"Age, total";"Total";"Herning";"Cambodia";3
"Age, total";"Total";"Herning";"Dubai";0
"Age, total";"Total";"Herning";"Philippines";123
"Age, total";"Total";"Herning";"United Arab Emirates";0
"Age, total";"Total";"Herning";"Gaza";0
"Age, total";"Total";"Herning";"Georgia";1
"Age, total";"Total";"Herning";"Hong Kong";0
"Age, total";"Total";"Herning";"India";58
"Age, total";"Total";"Herning";"Indochina";0
"Age, total";"Total";"Herning";"Indonesia";10
"Age, total";"Total";"Herning";"Iraq";109
"Age, total";"Total";"Herning";"Iran";161
"Age, total";"Total";"Herning";"Israel";4
"Age, total";"Total";"Herning";"Japan";7
"Age, total";"Total";"Herning";"Jordan";0
"Age, total";"Total";"Herning";"Kazakhstan";1
"Age, total";"Total";"Herning";"China";79
"Age, total";"Total";"Herning";"Kyrgyzstan";2
"Age, total";"Total";"Herning";"Kuwait";0
"Age, total";"Total";"Herning";"Laos";0
"Age, total";"Total";"Herning";"Lebanon";15
"Age, total";"Total";"Herning";"Macao";0
"Age, total";"Total";"Herning";"Malaysia";5
"Age, total";"Total";"Herning";"Maldives";0
"Age, total";"Total";"Herning";"Middle East not stated";0
"Age, total";"Total";"Herning";"Mongolia";1
"Age, total";"Total";"Herning";"Myanmar";25
"Age, total";"Total";"Herning";"Nepal";10
"Age, total";"Total";"Herning";"North Korea";0
"Age, total";"Total";"Herning";"North Yemen";0
"Age, total";"Total";"Herning";"Oman";0
"Age, total";"Total";"Herning";"Pakistan";18
"Age, total";"Total";"Herning";"Palestine";0
"Age, total";"Total";"Herning";"Qatar";0
"Age, total";"Total";"Herning";"Saudi Arabia";0
"Age, total";"Total";"Herning";"Sikkim";0
"Age, total";"Total";"Herning";"Singapore";2
"Age, total";"Total";"Herning";"Sri Lanka";284
"Age, total";"Total";"Herning";"South Korea";2
"Age, total";"Total";"Herning";"Syria";772
"Age, total";"Total";"Herning";"Tajikistan";0
"Age, total";"Total";"Herning";"Taiwan";1
"Age, total";"Total";"Herning";"Thailand";172
"Age, total";"Total";"Herning";"Trucial Oman";0
"Age, total";"Total";"Herning";"Turkmenistan";0
"Age, total";"Total";"Herning";"Uzbekistan";6
"Age, total";"Total";"Herning";"West Bank";0
"Age, total";"Total";"Herning";"West bank and Gaza";0
"Age, total";"Total";"Herning";"Vietnam";54
"Age, total";"Total";"Herning";"Yemen";0
"Age, total";"Total";"Herning";"East Jerusalem";0
"Age, total";"Total";"Herning";"Asia not stated";0
"Age, total";"Total";"Herning";"Australia";4
"Age, total";"Total";"Herning";"Cook Islands";0
"Age, total";"Total";"Herning";"Fiji";0
"Age, total";"Total";"Herning";"French territories in the Pacific";0
"Age, total";"Total";"Herning";"Kiribati";0
"Age, total";"Total";"Herning";"Marshall Islands";0
"Age, total";"Total";"Herning";"New Zealand";1
"Age, total";"Total";"Herning";"Papua New Guinea";0
"Age, total";"Total";"Herning";"Solomon Islands";0
"Age, total";"Total";"Herning";"Samoa";1
"Age, total";"Total";"Herning";"Tonga";0
"Age, total";"Total";"Herning";"Tuvalu";0
"Age, total";"Total";"Herning";"Vanuatu";0
"Age, total";"Total";"Herning";"East Timor";0
"Age, total";"Total";"Herning";"Pacific Islands";0
"Age, total";"Total";"Herning";"Stateless";27
"Age, total";"Total";"Herning";"Not stated";0
"Age, total";"Total";"Holstebro";"Total";59016
"Age, total";"Total";"Holstebro";"Denmark";54543
"Age, total";"Total";"Holstebro";"Albania";0
"Age, total";"Total";"Holstebro";"Andorra";0
"Age, total";"Total";"Holstebro";"Belarus";2
"Age, total";"Total";"Holstebro";"Belgium";10
"Age, total";"Total";"Holstebro";"Bosnia and Herzegovina";34
"Age, total";"Total";"Holstebro";"Bulgaria";184
"Age, total";"Total";"Holstebro";"Cyprus";0
"Age, total";"Total";"Holstebro";"GDR";0
"Age, total";"Total";"Holstebro";"Estonia";10
"Age, total";"Total";"Holstebro";"Finland";16
"Age, total";"Total";"Holstebro";"France";17
"Age, total";"Total";"Holstebro";"Greece";4
"Age, total";"Total";"Holstebro";"Ireland";6
"Age, total";"Total";"Holstebro";"Iceland";41
"Age, total";"Total";"Holstebro";"Italy";47
"Age, total";"Total";"Holstebro";"Yugoslavia";1
"Age, total";"Total";"Holstebro";"Yugoslavia, Federal Republic";1
"Age, total";"Total";"Holstebro";"Kosovo";12
"Age, total";"Total";"Holstebro";"Croatia";9
"Age, total";"Total";"Holstebro";"Latvia";76
"Age, total";"Total";"Holstebro";"Liechtenstein";0
"Age, total";"Total";"Holstebro";"Lithuania";71
"Age, total";"Total";"Holstebro";"Luxembourg";0
"Age, total";"Total";"Holstebro";"Malta";0
"Age, total";"Total";"Holstebro";"Moldova";6
"Age, total";"Total";"Holstebro";"Monaco";0
"Age, total";"Total";"Holstebro";"Montenegro";0
"Age, total";"Total";"Holstebro";"Netherlands";128
"Age, total";"Total";"Holstebro";"Northern Ireland";0
"Age, total";"Total";"Holstebro";"Republic of North Macedonia";0
"Age, total";"Total";"Holstebro";"Norway";115
"Age, total";"Total";"Holstebro";"Poland";224
"Age, total";"Total";"Holstebro";"Portugal";13
"Age, total";"Total";"Holstebro";"Romania";482
"Age, total";"Total";"Holstebro";"Russia";23
"Age, total";"Total";"Holstebro";"San Marino";0
"Age, total";"Total";"Holstebro";"Switzerland";8
"Age, total";"Total";"Holstebro";"Serbia";6
"Age, total";"Total";"Holstebro";"Serbia and Montenegro";0
"Age, total";"Total";"Holstebro";"Slovakia";14
"Age, total";"Total";"Holstebro";"Slovenia";3
"Age, total";"Total";"Holstebro";"Soviet Union";1
"Age, total";"Total";"Holstebro";"Spain";32
"Age, total";"Total";"Holstebro";"United Kingdom";59
"Age, total";"Total";"Holstebro";"Sweden";57
"Age, total";"Total";"Holstebro";"Czech Republic";6
"Age, total";"Total";"Holstebro";"Czechoslovakia";0
"Age, total";"Total";"Holstebro";"Turkey";180
"Age, total";"Total";"Holstebro";"Germany";155
"Age, total";"Total";"Holstebro";"Ukraine";610
"Age, total";"Total";"Holstebro";"Hungary";37
"Age, total";"Total";"Holstebro";"Vatican City State";0
"Age, total";"Total";"Holstebro";"Austria";5
"Age, total";"Total";"Holstebro";"Europe not stated";0
"Age, total";"Total";"Holstebro";"Algeria";3
"Age, total";"Total";"Holstebro";"Angola";0
"Age, total";"Total";"Holstebro";"Benin";0
"Age, total";"Total";"Holstebro";"Botswana";0
"Age, total";"Total";"Holstebro";"Burkina Faso";0
"Age, total";"Total";"Holstebro";"Burundi";4
"Age, total";"Total";"Holstebro";"Cameroon";3
"Age, total";"Total";"Holstebro";"Central African Republic";4
"Age, total";"Total";"Holstebro";"Comoros";0
"Age, total";"Total";"Holstebro";"Congo, Democratic Republic";96
"Age, total";"Total";"Holstebro";"Congo, Republic";0
"Age, total";"Total";"Holstebro";"Djibouti";1
"Age, total";"Total";"Holstebro";"Egypt";6
"Age, total";"Total";"Holstebro";"Ivory Coast";0
"Age, total";"Total";"Holstebro";"Eritrea";157
"Age, total";"Total";"Holstebro";"Eswantini";0
"Age, total";"Total";"Holstebro";"Ethiopia";3
"Age, total";"Total";"Holstebro";"Gabon";0
"Age, total";"Total";"Holstebro";"Gambia, The";0
"Age, total";"Total";"Holstebro";"Ghana";4
"Age, total";"Total";"Holstebro";"Guinea";2
"Age, total";"Total";"Holstebro";"Guinea-Bissau";0
"Age, total";"Total";"Holstebro";"Cape Verde";0
"Age, total";"Total";"Holstebro";"Kenya";16
"Age, total";"Total";"Holstebro";"Lesotho";0
"Age, total";"Total";"Holstebro";"Liberia";12
"Age, total";"Total";"Holstebro";"Libya";0
"Age, total";"Total";"Holstebro";"Madagascar";1
"Age, total";"Total";"Holstebro";"Malawi";0
"Age, total";"Total";"Holstebro";"Mali";0
"Age, total";"Total";"Holstebro";"Morocco";8
"Age, total";"Total";"Holstebro";"Mauritania";0
"Age, total";"Total";"Holstebro";"Mauritius";1
"Age, total";"Total";"Holstebro";"Mozambique";0
"Age, total";"Total";"Holstebro";"Namibia";0
"Age, total";"Total";"Holstebro";"Niger";0
"Age, total";"Total";"Holstebro";"Nigeria";4
"Age, total";"Total";"Holstebro";"Reunion";0
"Age, total";"Total";"Holstebro";"Rwanda";0
"Age, total";"Total";"Holstebro";"Sao Tome and Principe";0
"Age, total";"Total";"Holstebro";"Senegal";0
"Age, total";"Total";"Holstebro";"Seychelles";1
"Age, total";"Total";"Holstebro";"Sierra Leone";1
"Age, total";"Total";"Holstebro";"Saint Helena";0
"Age, total";"Total";"Holstebro";"Somalia";110
"Age, total";"Total";"Holstebro";"Spanish territories in Africa";0
"Age, total";"Total";"Holstebro";"Sudan";2
"Age, total";"Total";"Holstebro";"South Africa";0
"Age, total";"Total";"Holstebro";"South Sudan";0
"Age, total";"Total";"Holstebro";"Southwest Africa";0
"Age, total";"Total";"Holstebro";"Tanzania";3
"Age, total";"Total";"Holstebro";"Chad";0
"Age, total";"Total";"Holstebro";"Togo";0
"Age, total";"Total";"Holstebro";"Tunisia";2
"Age, total";"Total";"Holstebro";"Uganda";16
"Age, total";"Total";"Holstebro";"Zambia";4
"Age, total";"Total";"Holstebro";"Zimbabwe";1
"Age, total";"Total";"Holstebro";"Equatorial Guinea";0
"Age, total";"Total";"Holstebro";"Africa not stated";0
"Age, total";"Total";"Holstebro";"Canada";9
"Age, total";"Total";"Holstebro";"USA";20
"Age, total";"Total";"Holstebro";"North America not stated";0
"Age, total";"Total";"Holstebro";"Antigua and Barbuda";0
"Age, total";"Total";"Holstebro";"Argentina";2
"Age, total";"Total";"Holstebro";"Aruba";0
"Age, total";"Total";"Holstebro";"Bahamas";0
"Age, total";"Total";"Holstebro";"Barbados";0
"Age, total";"Total";"Holstebro";"Belize";0
"Age, total";"Total";"Holstebro";"Bermuda";0
"Age, total";"Total";"Holstebro";"Bolivia";1
"Age, total";"Total";"Holstebro";"Brazil";7
"Age, total";"Total";"Holstebro";"British West Indies";0
"Age, total";"Total";"Holstebro";"Chile";7
"Age, total";"Total";"Holstebro";"Colombia";1
"Age, total";"Total";"Holstebro";"Costa Rica";0
"Age, total";"Total";"Holstebro";"Cuba";2
"Age, total";"Total";"Holstebro";"Curacao";0
"Age, total";"Total";"Holstebro";"Dominica";0
"Age, total";"Total";"Holstebro";"Dominican Republic";0
"Age, total";"Total";"Holstebro";"Ecuador";2
"Age, total";"Total";"Holstebro";"El Salvador";0
"Age, total";"Total";"Holstebro";"Falkland Islands";0
"Age, total";"Total";"Holstebro";"French Guiana";0
"Age, total";"Total";"Holstebro";"French West Indies";0
"Age, total";"Total";"Holstebro";"Grenada";0
"Age, total";"Total";"Holstebro";"Guadeloupe";0
"Age, total";"Total";"Holstebro";"Guatemala";1
"Age, total";"Total";"Holstebro";"Guyana";1
"Age, total";"Total";"Holstebro";"Haiti";0
"Age, total";"Total";"Holstebro";"Honduras";0
"Age, total";"Total";"Holstebro";"Jamaica";0
"Age, total";"Total";"Holstebro";"Martinique";0
"Age, total";"Total";"Holstebro";"Mexico";3
"Age, total";"Total";"Holstebro";"Nauru";0
"Age, total";"Total";"Holstebro";"Netherlands Antilles";0
"Age, total";"Total";"Holstebro";"Nicaragua";0
"Age, total";"Total";"Holstebro";"Panama";0
"Age, total";"Total";"Holstebro";"Paraguay";0
"Age, total";"Total";"Holstebro";"Peru";1
"Age, total";"Total";"Holstebro";"Puerto Rico";0
"Age, total";"Total";"Holstebro";"Saint Kitts and Nevis";0
"Age, total";"Total";"Holstebro";"Saint Lucia";0
"Age, total";"Total";"Holstebro";"Saint Vincent and the Grenadines";0
"Age, total";"Total";"Holstebro";"Suriname";0
"Age, total";"Total";"Holstebro";"Trinidad and Tobago";0
"Age, total";"Total";"Holstebro";"Uruguay";0
"Age, total";"Total";"Holstebro";"Venezuela";1
"Age, total";"Total";"Holstebro";"West Indies";0
"Age, total";"Total";"Holstebro";"South and central America not stated";0
"Age, total";"Total";"Holstebro";"Abu Dhabi";0
"Age, total";"Total";"Holstebro";"Afghanistan";43
"Age, total";"Total";"Holstebro";"Armenia";2
"Age, total";"Total";"Holstebro";"Azerbaijan";0
"Age, total";"Total";"Holstebro";"Bahrain";0
"Age, total";"Total";"Holstebro";"Bangladesh";0
"Age, total";"Total";"Holstebro";"Bhutan";0
"Age, total";"Total";"Holstebro";"Brunei";0
"Age, total";"Total";"Holstebro";"Cambodia";0
"Age, total";"Total";"Holstebro";"Dubai";0
"Age, total";"Total";"Holstebro";"Philippines";61
"Age, total";"Total";"Holstebro";"United Arab Emirates";0
"Age, total";"Total";"Holstebro";"Gaza";0
"Age, total";"Total";"Holstebro";"Georgia";1
"Age, total";"Total";"Holstebro";"Hong Kong";0
"Age, total";"Total";"Holstebro";"India";11
"Age, total";"Total";"Holstebro";"Indochina";0
"Age, total";"Total";"Holstebro";"Indonesia";4
"Age, total";"Total";"Holstebro";"Iraq";73
"Age, total";"Total";"Holstebro";"Iran";42
"Age, total";"Total";"Holstebro";"Israel";3
"Age, total";"Total";"Holstebro";"Japan";3
"Age, total";"Total";"Holstebro";"Jordan";3
"Age, total";"Total";"Holstebro";"Kazakhstan";1
"Age, total";"Total";"Holstebro";"China";36
"Age, total";"Total";"Holstebro";"Kyrgyzstan";3
"Age, total";"Total";"Holstebro";"Kuwait";0
"Age, total";"Total";"Holstebro";"Laos";0
"Age, total";"Total";"Holstebro";"Lebanon";51
"Age, total";"Total";"Holstebro";"Macao";0
"Age, total";"Total";"Holstebro";"Malaysia";3
"Age, total";"Total";"Holstebro";"Maldives";0
"Age, total";"Total";"Holstebro";"Middle East not stated";0
"Age, total";"Total";"Holstebro";"Mongolia";0
"Age, total";"Total";"Holstebro";"Myanmar";4
"Age, total";"Total";"Holstebro";"Nepal";7
"Age, total";"Total";"Holstebro";"North Korea";0
"Age, total";"Total";"Holstebro";"North Yemen";0
"Age, total";"Total";"Holstebro";"Oman";0
"Age, total";"Total";"Holstebro";"Pakistan";4
"Age, total";"Total";"Holstebro";"Palestine";0
"Age, total";"Total";"Holstebro";"Qatar";0
"Age, total";"Total";"Holstebro";"Saudi Arabia";0
"Age, total";"Total";"Holstebro";"Sikkim";0
"Age, total";"Total";"Holstebro";"Singapore";0
"Age, total";"Total";"Holstebro";"Sri Lanka";59
"Age, total";"Total";"Holstebro";"South Korea";2
